00l1z,8/8/2p5/7R/2B4P/KP2knp1/P1P5/8 w - - 0 45,h5g5 f3g5 h4g5 g3g2,1272,75,88,224,advancedPawn advantage endgame master short,https://lichess.org/rxdwGjw0#89
00lG8,1r2b1k1/5ppp/1r2p3/2Q5/p3P3/5P2/P1P3PP/2KR4 w - - 5 26,d1d8 b6b1 c1d2 b8d8,1267,77,73,185,advantage endgame short,https://lichess.org/5GuRg1Gx#51
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3,2161,79,90,419,advantage hangingPiece middlegame short,https://lichess.org/iXsE09XZ/black#52
00lPH,5r1k/ppp3pp/1bp2rq1/4B3/Q1BP4/2P4b/PP1N2PK/4R2R w - - 0 21,e5g3 h3g2 h1f1 g2f1,2080,99,58,20,crushing middlegame short,https://lichess.org/IO95HyLK#41
00m4W,r2qk1nr/pb1p3p/1pn2pp1/2b1p3/2BNPP2/4B3/PPP3PP/RN1Q1RK1 w kq - 0 11,d4c6 c5e3,1591,84,71,49,advantage hangingPiece kingsideAttack middlegame oneMove,https://lichess.org/MymXEoRQ#21
00mKK,r1bq1k1r/pp3pbp/4Pnp1/nB6/8/2N2N2/PP3PPP/R1BQR1K1 b - - 0 13,d8d1 e6e7 f8g8 e1d1,1874,76,77,120,advancedPawn crushing intermezzo opening short,https://lichess.org/8r5AZVRA/black#26
00mRr,8/2Q2kpp/1p1p2r1/1PnN4/2P1n3/6P1/1r3PK1/8 b - - 6 41,f7e6 c7e7 e6f5 d5e3,1961,74,94,1960,endgame mate mateIn2 short,https://lichess.org/0dpg8xr1/black#82
00mca,1Q5r/p3nkpp/3p2q1/3P4/4P3/B1r2B1b/P4PPP/R4RK1 w - - 2 20,b8h8 c3f3 g2g3 f3a3,2186,84,85,292,crushing middlegame pin short,https://lichess.org/EIg6vKLO#39
00mg9,1r1r3k/2q1b1pp/p7/3Q2pP/3B4/Pp6/1P3P2/1K1N2RR w - - 1 28,d5e5 c7c2 b1a1 c2c1,1508,75,73,118,mate mateIn2 middlegame queensideAttack short,https://lichess.org/LvqtEXMe#55
00nCh,3r1rk1/ppp2pp1/8/3nP3/2PPN1q1/3Q4/PP6/5K1R b - - 0 24,d5f4 e4f6 g7f6 d3h7,1187,76,98,1459,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/VIoIroOG/black#48
00nHy,r2q1rk1/p4pbp/1pp1p1p1/4n3/2PpN3/1P4P1/PB2PP1P/1R1Q1RK1 w - - 0 16,d1d4 e5f3 e2f3 g7d4,1377,75,88,640,crushing discoveredAttack middlegame short,https://lichess.org/nKLwXxuX#31
00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,977,76,100,449,crushing middlegame short,https://lichess.org/M8VH9NaD#29
00nS6,r4rk1/5ppp/p1p2b2/3q1b2/8/5N1P/PP2QPP1/R1B1R1K1 b - - 1 19,f8e8 e2e8 a8e8 e1e8,627,114,83,77,backRankMate mate mateIn2 middlegame short,https://lichess.org/yDIcwjff/black#38
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,-49,9,advantage endgame short,https://lichess.org/8xUXz45H/black#50
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1083,78,98,566,advantage endgame short,https://lichess.org/ZaRB691n/black#72
00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,1032,114,100,29,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#45
00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1456,82,74,44,crushing middlegame pin short,https://lichess.org/kWotu96y/black#64
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1276,78,80,308,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80
00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4,1814,117,86,13,crushing discoveredAttack middlegame short,https://lichess.org/hkM4TRId#29
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1173,77,86,136,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118
00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1837,74,92,176,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#50
00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1750,78,81,53,crushing middlegame short,https://lichess.org/ExMdF7mp/black#40
00obu,4rr1k/p1p3p1/1p1p2qp/2nQ4/2P4P/P3R1B1/1P3PP1/2K1R3 w - - 7 24,h4h5 c5b3 e3b3 e8e1,1912,76,91,393,crushing deflection middlegame queensideAttack short,https://lichess.org/rMq73cyo#47
00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1822,75,93,432,advantage long middlegame,https://lichess.org/GKpRcTKl/black#62
00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,48,advantage endgame fork short,https://lichess.org/pNbGlxRb#53
00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,1990,75,92,109,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#60
00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,2023,74,95,1147,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#48
00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1409,82,86,87,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#54
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1022,92,86,26,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51
00pYK,2r3k1/1p2n1p1/p2b2r1/3q1pPQ/3Pp1P1/1P2B2R/P6P/5RK1 b - - 0 22,c8f8 h5h7 g8f7 g4f5 f7e8 f5g6 f8f1 g1f1,1285,340,100,4,equality kingsideAttack middlegame trappedPiece veryLong,https://lichess.org/1B6oNZCt/black#44
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,1052,75,100,592,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2402,94,66,27,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85
00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,821,97,92,188,crushing fork long middlegame,https://lichess.org/mp138SCG#65
00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1509,75,93,427,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#123
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,1063,82,100,43,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43
00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1598,75,82,111,crushing endgame short,https://lichess.org/Q8kfKCl5/black#52
00qN9,3R4/1P6/2K2r2/7p/7P/5pk1/8/8 w - - 12 55,d8d6 f6f8 c6c7 f3f2,1962,75,97,1604,advancedPawn crushing endgame quietMove rookEndgame short,https://lichess.org/74ghT8Cg#109
00qaU,r1b1r1k1/ppQ2pqp/8/8/4BnPP/5P2/PPP5/2KR3R b - - 0 17,c8e6 c7f4,1412,133,-78,15,advantage hangingPiece middlegame oneMove,https://lichess.org/O2yJUBa8/black#34
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2285,92,62,49,crushing endgame long,https://lichess.org/O1NHch2x/black#72
00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,1183,76,94,213,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#28
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1829,75,92,811,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#39
00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1634,74,98,2434,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#46
00rCD,1r4k1/pp3pp1/1b5p/1B3N2/1P2nP1P/P5P1/6K1/2B5 b - - 0 29,b8c8 f5e7 g8f8 e7c8,880,89,77,76,crushing endgame fork short,https://lichess.org/N5DxIuWM/black#58
00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1667,74,98,2058,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#51
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,981,76,100,183,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68
00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1294,75,97,1657,crushing opening short,https://lichess.org/14QnOxb7/black#14
00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1396,77,90,800,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#52
00rzr,r1b1k1nr/3p1pQp/pp2p2B/2b5/4P3/2NB4/PPP2qPP/R2K3R b kq - 1 11,c5d4 g7f8,1233,75,98,2160,mate mateIn1 middlegame oneMove,https://lichess.org/Fzag1NUq/black#22
00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1169,82,97,243,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#47
00s23,r2q1rk1/1ppb1ppp/1p1p1n2/4p3/1PBnP3/P2P1N1P/2P2PP1/R1BQK2R w KQ - 0 11,c2c3 d7a4 c3d4 a4d1,1707,75,67,159,advantage opening short,https://lichess.org/5BuuOtXQ#21
00s3U,r7/7p/1p1p1kp1/1P2p3/2BpPp2/2nP1P1P/1R3KP1/8 b - - 0 38,a8a2 b2a2 c3a2 c4a2,1853,76,85,342,advantage endgame short,https://lichess.org/SLPNDjCm/black#76
00s9T,8/8/p5pp/2k5/2p4P/2K2P2/P5P1/8 w - - 0 41,g2g4 g6g5 h4g5 h6g5,2145,77,89,340,crushing endgame pawnEndgame short,https://lichess.org/7CRQFCUf#81
00sBK,3r2k1/p4p1p/1p3qp1/3B1b2/8/1Qr1PP1P/P2R1KP1/7R w - - 0 23,d5f7 g8g7 b3c3 f6c3,1849,76,84,70,advantage defensiveMove middlegame short,https://lichess.org/nMNDAjGq#45
00sHx,q3k1nr/1pp1nQpp/3p4/1P2p3/4P3/B1PP1b2/B5PP/5K2 b k - 0 17,e8d7 a2e6 d7d8 f7f8,1764,77,81,64,mate mateIn2 middlegame short,https://lichess.org/yyznGmXs/black#34
00sJ9,r3r1k1/p4ppp/2p2n2/1p6/3P1qb1/2NQR3/PPB2PP1/R1B3K1 w - - 5 18,e3g3 e8e1 g1h2 e1c1 a1c1 f4h6 h2g1 h6c1,2547,111,89,204,advantage attraction fork middlegame sacrifice veryLong,https://lichess.org/gyFeQsOE#35
00sco,r2q1rk1/pp2bp1b/2p1p2Q/3nP2N/2B5/2P5/PP3PPP/R3R1K1 b - - 2 20,e7g5 h6g7,1154,148,-33,14,mate mateIn1 middlegame oneMove,https://lichess.org/4HkYGyHF/black#40
00slf,1k2Rr2/p1pp4/1p1b4/3Q1pP1/qP3P2/2P4P/6K1/4R3 b - - 5 41,f8e8 e1e8,998,165,-50,13,endgame mate mateIn1 oneMove,https://lichess.org/HpuY1k0j/black#82
00slx,8/6r1/3kpRp1/6Pp/3K1P1P/8/8/8 b - - 0 61,d6e7 d4e5 g7g8 f6e6 e7f7 f4f5,2132,75,96,2084,crushing endgame long rookEndgame,https://lichess.org/usaxh789/black#122
00tN4,r3r1k1/pp3R2/3p1B1P/2pP1b2/1qn5/2N5/PP2QPP1/2K4R w - - 1 24,f7f8 g8f8 h6h7 f5h7,1936,85,58,35,crushing hangingPiece middlegame short,https://lichess.org/aynNRdBA#47
00tdc,r1bqk1nr/ppppbppp/2n5/8/2P5/4Q3/PP2PPPP/RNB1KBNR w KQkq - 3 5,e3c3 e7b4 c1d2 b4c3,955,79,57,95,crushing opening pin short,https://lichess.org/u6d3aV84#9
00tgU,r4rk1/pbpp2p1/1pn3Qp/3N4/3q1N2/3B4/PP3PPP/5RK1 b - - 5 20,c6e5 d5e7 g8h8 g6h7,1696,74,93,178,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uRJyPnFa/black#40
00tir,r3r2k/pp1q1pp1/2p1p2B/2Pb4/PP1n2P1/3B3Q/5P1P/2RR2K1 b - - 0 28,f7f5 h6e3 h8g8 e3d4,1784,75,97,3092,crushing discoveredAttack middlegame short,https://lichess.org/IIf3FT00/black#56
00tsE,2rq1k2/5ppp/p7/1p6/5Q2/2P5/P1P2PPP/4RK2 b - - 7 22,c8c3 f4b4 f8g8 b4c3,1280,76,88,1182,crushing endgame fork short,https://lichess.org/I2FQvxn0/black#44
00tyO,3rr1k1/1p3bb1/1q2p1p1/p1n1Pp1p/P3P2P/1NP3P1/1PQ3B1/R1B1R2K w - - 0 21,c1e3 b6b3 c2b3 c5b3,1629,187,54,26,advantage middlegame short,https://lichess.org/1bg5yGyl#41
00uCX,r5k1/5pp1/q3p2p/pp1pP3/Qn1P4/7P/3B1PP1/R3N1K1 w - - 0 25,a4a5 a6a5 a1a5 a8a5,893,95,65,30,advantage middlegame short,https://lichess.org/ccpOygFq#49
00uKb,6k1/p4rp1/8/2p1Bq1p/2P1b3/2P3QP/P5P1/4R1K1 w - - 0 30,g1h2 h5h4 g3h4 f5e5,1418,75,93,328,advantage deflection endgame short,https://lichess.org/fPrESBF9#59
00ueM,2kr4/2pR4/2P1K1P1/8/8/p3n3/8/8 b - - 1 49,a3a2 d7d8 c8d8 g6g7 a2a1q g7g8q,1945,75,96,1914,advancedPawn endgame long mate mateIn3 promotion,https://lichess.org/d2IhwIPS/black#98
00vXZ,4n1k1/5r2/p1r1p2Q/1p1qP1p1/8/5PP1/P3n1KP/1RB2R2 b - - 0 27,c6c2 h6g6 e8g7 g6c2 f7f3 f1f3,1813,84,80,33,advantage fork long middlegame,https://lichess.org/NIjw0abF/black#54
00viH,r2q1rk1/2p2p1p/p1n2Q2/1pbNP1N1/3n2P1/1B5P/PPbB4/R3K2R w KQ - 0 20,b3c2 d4c2 e1d1 d8d5,2186,90,83,28,crushing fork middlegame short,https://lichess.org/IhpDF8ls#39
00vjg,2r3k1/5ppp/p3nb2/2Bq4/1Q6/P6P/2R2PP1/2R3K1 w - - 3 30,c5e3 c8c2 c1c2 d5d1 g1h2 d1c2,1639,105,78,72,advantage attraction fork long middlegame,https://lichess.org/QOaRlqny#59
00voi,1r6/2r2p1R/7R/4pPk1/2B2n2/1P3P1P/P4K2/8 b - - 0 43,c7c4 h3h4 g5f5 h7f7,1581,74,96,1135,endgame mate mateIn2 short,https://lichess.org/4zZjpxHw/black#86
00vuv,r3r3/2q1b1pk/p3P1Np/5Qp1/8/3p4/PPp2P2/2R1R1K1 b - - 1 30,d3d2 g6f8 h7g8 f5h7 g8f8 h7h8,1854,82,83,48,doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/SJRbBrel/black#60
00w0g,rn2kbnr/pp2pp1p/1q2b1p1/3pP3/N2P4/5N2/PP3PPP/R1BQKB1R b KQkq - 3 8,b6b4 c1d2 b4a4 d1a4,1716,87,44,51,crushing defensiveMove opening short trappedPiece,https://lichess.org/iHooJN4n/black#16
00wCl,1rb1k2r/8/p1Bp1p1p/P1p1p1p1/4P3/1P5P/2P2PP1/R2R2K1 b k - 1 20,c8d7 d1d6 d7c6 d6c6,1279,76,82,433,advantage endgame short,https://lichess.org/URN5sds5/black#40
00wYl,3q2k1/r1p3p1/P1Pp3p/3Pp1b1/R3Qr2/5N1P/5PP1/R5K1 w - - 1 27,e4e3 f4a4 a1a4 g5e3,1168,81,68,111,crushing discoveredAttack middlegame short,https://lichess.org/XjLq1sLc#53
00wqo,4r1k1/2pQ2pp/p1p5/2q1p3/2P5/1P6/P5PP/4R2K b - - 1 27,e8e7 d7c8 e7e8 c8e8,2172,81,90,754,crushing endgame short,https://lichess.org/HjVJytFu/black#54
00x3K,r2qk2r/ppp2pp1/2npbn1p/3Np3/2B1P3/P2P1N1P/1PPQ1PP1/R3K2R b KQkq - 0 10,f6d5 e4d5 e6d5 c4d5,1257,78,85,255,advantage fork middlegame short,https://lichess.org/n0BradwB/black#20
00x6f,8/3q1pkp/p5p1/1pPB2Q1/1P1b3P/P5P1/6K1/8 w - - 1 30,h4h5 h7h6 c5c6 d7d6 g5g4 d6d5,2194,74,100,146,crushing endgame long,https://lichess.org/EHEXHrku#59
00xMV,1k1r1br1/ppp5/3p1q2/4BP2/6P1/3Q1P1p/PPP5/3RR1K1 b - - 0 26,d6e5 d3d8 f6d8 d1d8,774,115,71,36,backRankMate mate mateIn2 middlegame short,https://lichess.org/WWJj7s9K/black#52
00xmm,r6r/ppk3pp/2pN4/4P3/1b6/6PQ/PP3PKP/R1Bq4 b - - 2 24,b4d6 e5d6 d1d6 c1f4 d6f4 g3f4,1050,80,91,118,advantage long middlegame pin,https://lichess.org/Pci9z8kp/black#48
00xrk,2kr4/2p2p2/p6p/1p2q1p1/2p2n2/2N1B2P/PPB1QPP1/6K1 w - - 2 24,e3f4 e5e2 c3e2 g5f4,2317,81,85,238,crushing endgame intermezzo short,https://lichess.org/B3n7V4as#47
00xsd,r1bqkb1r/1p1npp1p/p2p1np1/6B1/3N4/3BP3/PPP2PPP/RN1QK2R w KQkq - 0 8,c2c4 d8a5 b1c3 a5g5,1320,74,96,954,advantage fork opening short,https://lichess.org/bMxAVfzo#15
00xyk,3r1rk1/1b1n1qn1/pp1Q2p1/2p3Pp/P1P1Pp1N/2P2B1P/5B1K/R4R2 b - - 1 25,d7e5 d6e5 d8e8 e5d6,1780,76,85,160,advantage hangingPiece middlegame short,https://lichess.org/tXpGxaU8/black#50
00y3g,8/4Qpk1/p3p2p/1p1b3r/7P/3B4/2P3PK/4r3 b - - 4 44,e1d1 d3e2 h5h4 e7h4,2114,77,89,181,advantage endgame fork short,https://lichess.org/8yjVFUQ7/black#88
00yDE,3r2k1/4Q1pp/4pp2/pP6/P1BpP1PP/8/7K/3q4 b - - 1 34,d8f8 c4e6 g8h8 e7f8,1587,175,47,8,deflection endgame mate mateIn2 short,https://lichess.org/RJCQ5Aaf/black#68
00yLn,2k1b3/pp6/2p1N1p1/2P2p2/3K4/P4r2/8/R7 b - - 1 31,e8f7 e6g5 f7d5 g5f3,1285,342,100,5,endgame equality fork short,https://lichess.org/JgcSpYyU/black#62
00yPS,5k2/p3pp2/7p/2Qp1P2/6B1/6q1/2K5/8 b - - 2 43,g3g4 c5c8 f8g7 f5f6 g7f6 c8g4,1304,76,94,419,crushing discoveredAttack endgame long queenEndgame,https://lichess.org/pyTEOQI7/black#86
00yYi,2k3rr/ppp2p1p/2b5/4Nn2/3p1Q2/1P2P1Pq/P1PP1P1P/RN3RK1 w - - 0 18,e3e4 f5h4 f4h4 h3h4,1801,91,80,28,crushing middlegame pin quietMove short,https://lichess.org/15WcPt98#35
00ysx,1k5r/ppq2p2/2pN4/4PBb1/2P2pp1/1P5r/P1Q3KP/3RR3 w - - 5 28,e1h1 f4f3 g2f1 g4g3 f5h3 h8h3,1908,84,73,30,crushing long middlegame sacrifice,https://lichess.org/r1xzDowk#55
00z22,r7/pRp2pkp/3p1pr1/4pQ2/3bP3/5PB1/P1q3PP/1R5K b - - 1 22,d4f2 b7b2 c2b2 b1b2,1887,75,90,353,advantage middlegame short,https://lichess.org/kIudbW7M/black#44
00z3O,r2qr1k1/pp3pp1/2p2n1p/3bR3/3P4/3Q1N1P/PPB2PP1/4R1K1 b - - 11 23,d5f3 e5e8 d8e8 e1e8,1351,105,87,41,advantage kingsideAttack middlegame short,https://lichess.org/TpSbqrpL/black#46
00z3y,r3kb1r/p1p1n1p1/Q1n1p2p/1p2q3/4B3/2P1BP2/PP3P1P/2KR3R b kq - 1 17,a8d8 e4c6 e7c6 a6c6,1285,81,53,39,crushing middlegame short,https://lichess.org/6KXiolJw/black#34
00z6j,r3qrk1/p6p/1p2pbp1/3pn3/3Q2P1/P6R/1B3P2/1B4KR b - - 1 28,e5g4 d4g4 f6b2 h3h7,1976,76,28,60,advantage kingsideAttack master middlegame short,https://lichess.org/XsKxGTMs/black#56
00zDW,1r1r3k/p2qR1pp/b1p5/2p3Q1/8/2PPR2P/PP3PP1/6K1 b - - 2 26,d7d5 g5g7,1389,80,86,70,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SuDrO2FW/black#52
00zg2,3r1rk1/p1N2ppp/1p1P4/4n3/4P1q1/P1Q5/3R2PP/3R2K1 b - - 5 28,e5f3 c3f3,1019,218,-100,3,crushing middlegame oneMove,https://lichess.org/3bQtELrC/black#56
00zkP,6k1/5qp1/2R4p/1pQ1B3/4pP2/8/4rPPP/r1R3K1 w - - 1 32,c6c7 e2e1 c1e1 a1e1,1238,76,90,449,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/tuhKG5T9#63
0108q,rn1q1r1k/pb2n1pp/1p2Qp2/2pp2B1/1bPP4/2NB1N2/PP3PPP/R4RK1 w - - 2 12,g5e3 b7c8 e6e7 d8e7,1677,74,89,287,advantage middlegame short trappedPiece,https://lichess.org/w0nicmKT#23
0109Q,r1bq1rk1/p3b2p/4p1p1/1pp1P3/2PPNp2/1P1BnN1Q/P5PP/R3R1K1 w - - 0 20,e4c5 e7c5 d3g6 h7g6,1311,83,80,67,advantage middlegame short,https://lichess.org/MretowRD#39
010N8,8/3r3p/pp1pk1pP/2rR1pP1/P1PRpP2/1P2P3/4K3/8 b - - 1 37,c5d5 c4d5 e6e7 d4c4,1920,75,67,76,crushing endgame rookEndgame short,https://lichess.org/SVWon15d/black#74
010ZV,r2qk1nr/p1pbb1pp/4p3/2pp1P2/2B5/8/PPP1Q1PP/RNB2RK1 b kq - 0 13,d5c4 e2h5 g7g6 f5g6,1758,77,84,131,crushing opening short,https://lichess.org/TyuyYtZG/black#26
010hY,4r1k1/4rp2/2p4p/p2bNQp1/4P3/2P5/Pq3PPP/R3R1K1 w - - 1 26,e4d5 e7e5 f5e5 e8e5,1243,77,91,230,crushing middlegame short,https://lichess.org/Mk8l4jxb#51
010nK,r5k1/6p1/1p1q1pNp/p1pp3P/3n1PP1/3P4/PPPQ4/2K1r2R w - - 0 21,h1e1 d4f3 d2e3 f3e1,1463,89,92,73,advantage endgame fork short,https://lichess.org/7f5LZGDI#41
010p7,3R2k1/4r2p/pp2r1p1/1p2P1P1/2p5/P3n3/1P5P/5RK1 b - - 1 36,g8g7 f1f8 e7a7 f8g8,1714,215,100,13,endgame equality quietMove short,https://lichess.org/lOnXhRq8/black#72
01194,5qk1/p1pb2p1/5p2/r2N1P1p/2Pp3Q/2n5/P5PP/R4RK1 w - - 0 25,h4d4 c3e2 g1h1 e2d4,1088,76,100,307,crushing fork middlegame short,https://lichess.org/KqOvYIB5#49
0119G,5rk1/p5pp/b1p1p1p1/2qpP2P/5PQ1/2N3P1/PrP5/2KR3R w - - 0 18,c1b2 f8b8 b2c1 c5e3 d1d2 e3c3,2036,89,58,37,crushing fork long middlegame,https://lichess.org/lFAuKAq6#35
011A6,1r1q1rk1/pb3pbp/1p1pnnp1/1Np5/2P5/PP3NP1/1B3PBP/Q1RR2K1 b - - 5 20,d6d5 c4d5,1544,77,65,65,advantage oneMove opening,https://lichess.org/7QbYroZU/black#40
011EP,1r2k3/2q1npp1/p3p1p1/3pP1P1/1p1NnP1r/1P2Q3/P1P1N3/1K1RR3 b - - 0 23,e8d7 d4f3 d7e8 f3h4,2302,83,86,204,advantage middlegame short,https://lichess.org/kVorefr5/black#46
011J1,4R3/5ppk/7p/2p2q2/1n6/2Br2P1/5P1P/1Q4K1 w - - 0 35,c3b4 d3g3 f2g3 f5b1,1481,75,93,828,advantage discoveredAttack endgame short,https://lichess.org/xl6zG0ZK#69
011JG,r1r3k1/4pp1p/3p2p1/8/q2bPP2/1N1R4/1PP2QPP/1K3R2 w - - 0 26,d3d4 a4a2 b1c1 a2b3,1549,75,86,434,crushing middlegame pin queensideAttack short,https://lichess.org/IjOYhQ0O#51
011Op,4r3/p3q1k1/1p3p2/2p2Bp1/4b3/3Q4/PPP1N3/3RK3 w - - 10 31,d3d7 e4f5 d7e7 e8e7,1454,79,88,75,crushing middlegame short,https://lichess.org/oeqpmS8o#61
011Un,1k6/p2bRq2/1p1P1Pp1/2p4p/7r/5QK1/P5P1/8 b - - 7 37,h4g4 f3g4 d7g4 e7f7,1449,75,99,1410,crushing endgame short,https://lichess.org/I7ZvBtLI/black#74
011cm,k7/pn1R1pp1/8/2P1q2p/Q2p3P/5P2/P4PK1/4r3 b - - 0 40,e5f5 a4c6 f5g6 c6g6 f7g6 c5c6,1813,326,100,4,endgame equality long,https://lichess.org/dGJtv35L/black#80
